contentId,If you liked,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-1.1591E+17,8 must-see sessions for application developers at Google Cloud Next '17,Google Cloud Platform sets a course for new horizons,How to use Docker to run ASP.NET Core apps on Google App Engine,Expanding our IDE support with a new Eclipse plugin for App Engine,"Google Cloud Endpoints now generally available: a fast, scalable API gateway","Google Cloud Machine Learning family grows with new API, editions and pricing"
-8.50288E+18,Centrally manage all your Google Cloud resources with Cloud Resource Manager,"Where, how much, and how: Answering the hardest questions of resource allocation",The Ultimate Solution to Versioning REST APIs: Content Negotiation,8 must-see sessions for application developers at Google Cloud Next '17,Google Cloud Platform sets a course for new horizons,Expanding our IDE support with a new Eclipse plugin for App Engine
3.40746E+18,Why do you Fail at Growth Marketing and How to Solve it,How to Embrace Constant Change in Growth,12 Agile principles,3 Pillars of the Most Successful Tech Products,10 principles of business transformation,Seniority
6.71665E+18,Lossless Web Navigation with Trails,Now sites can fingerprint you online even when you use multiple browsers,Browser Trends December 2016: Mobile Overtakes Desktop,"Front-End Performance Checklist 2017 (PDF, Apple Pages) - Smashing Magazine",Sponsored: Five reasons why retailers should opt for digital receipts,Salesforce Architect Journey
9.15829E+18,Behind the Scam: What Does It Take to Be a 'Best-Selling Author'? $3 and 5 Minutes. - The Mission,This 8-Page Website Generated Six-Figures in its First 8 Months - gaps,Drupal 8 Front-End Architecture,New Amazon Linux Container Image for Cloud and On-Premises Workloads,Tracking Multiple Categories in Google Analytics for Content Pages - E-Nor | Google Analytics Blog,13 Killer SEO Copywriting Tips (With Examples and A/B Tests)
1.98459E+15,Heroínas de 'Estrelas além do tempo' inspiram garotas em trabalho de escola nos EUA,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",A saga do jovem CEO da Dasa,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",Kaol Porfírio luta como uma garota! - Think Olga,5 Podcasts : Aprenda mais sobre gestão e liderança
3.71435E+18,Python - It's metaclasses all the way down,The Java 8 API Design Principles,Amazon EBS Update - New Elastic Volumes Change Everything | AWS Blog,How Kotlin became our primary language for Android - UPTech Team,Using Display Suite in Drupal 8: How to Customize Content Pages - WebWash,"Feather: A Fast On-Disk Format for Data Frames for R and Python, powered by Apache Arrow"
-4.40824E+16,How do you sell SaaS software to enterprise businesses?,"The Three R's of Enterprise Security: Rotate, Repave, and Repair - Built to Adapt",So you want to sell to banks?,Assessing Salesforce's platform and ecosystem | ZDNet,3 Pillars of the Most Successful Tech Products,Why Introverts Are Better at Sales Than Extroverts
-7.82621E+18,Ciclistas relatam roubos com agressividade na avenida dos Andradas,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",A saga do jovem CEO da Dasa,"SINAIS do FUTURO imediato: #1, internet das coisas",Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,"Entrevista com Alejandro Formanchuk: ""Funcionário não é público interno - é ator extremo"" - Blog do Love Mondays"
4.60728E+18,Introducing Google Cloud Search: Bringing the power of Google Search to G Suite customers,Introducing Google Cloud Search: Bringing the power of Google Search to G Suite customers,"Google Cloud Machine Learning family grows with new API, editions and pricing",Voice Search Could Become Mainstream Within the Next 5 Years,7 Vital SEO Trends for Google Rankings in 2017 | Digital Current,Google Cloud Platform sets a course for new horizons
6.07028E+18,BACK FROM THE DEAD - TrendWatching,5 Asian Trends for 2017,5 Latin Trends for 2017 | TrendWatching,This 8-Page Website Generated Six-Figures in its First 8 Months - gaps,trendwatching.com | 5 Trends for 2017 | TrendWatching,Top 10 Insurtech Trends for 2017 - Insurance Thought Leadership
2.15333E+17,"Front-End Performance Checklist 2017 (PDF, Apple Pages) - Smashing Magazine",Speed Up a WordPress Website in 8 Steps,What to look for in a code review ,Now sites can fingerprint you online even when you use multiple browsers,Analyzing 50k fonts using deep neural networks,How it feels to learn Javascript in 2016
-5.61059E+18,GitLab.com melts down after backup fail and data loss,Introducing Google Cloud Shell's new code editor,"Practical advice for analysis of large, complex data sets","The Languages, Frameworks and Tools You Should Learn in 2017",Lessons from Becoming a Data-Driven Organization,"Building A Modern, Scalable Backend: Modernizing Monolithic Applications"
-3.40542E+17,Relating a Problem Definition to IoT Architecture | Intel® Software,"IoT Insurance: Trends in Home, Life & Auto Insurance Industries",1º Fórum Sercomtel de IOT e Smart Cities será realizado no dia 4 de Novembro - Blog - Bonde. O seu portal,Announcing updates to Google's Internet of Things platform: Android Things and Weave,"Largest botnet attack in history peaks at over 1 terabits per second, aided by Internet of Things","IBM e Visa transformam automóveis, eletrodomésticos e outros dispositivos conectados em potenciais pontos de vendas"
-1.44359E+18,Comunicação entre Arduino e ROS através do pacote rosserial_arduino,O futuro das interfaces: Chatbots - Tableless,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Apresentação da nova placa de desenvolvimento Arduino MKRZero -,Web Share API
-7.27394E+18,Inteligência artificial do Google aprende a aprimorar fotos como nos filmes | Google Discovery,Google usa aprendizado de máquina para melhorar imagens de baixa qualidade | Google Discovery,Google lança experimentos com inteligência artificial | Google Discovery,Google Maps agora mostra se local tem entrada com acessibilidade | Google Discovery,Google planeja ferramentas de inteligência artificial para Raspberry Pi | Google Discovery,Aplicação de visão computacional com OpenCV
2.8701E+18,Seguradoras divulgam resultados de 2016 - Apólice,"Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre","Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre","Santander Brasil tem lucro gerencial de R$ 1,989 bi no 4º trimestre",Santander Brasil gera 21% do resultado da matriz no 4º trimestre,A saga do jovem CEO da Dasa
-7.35893E+18,Why Many Smart Contract Use Cases Are Simply Impossible - CoinDesk,Why Many Smart Contract Use Cases Are Simply Impossible - CoinDesk,4 Blockchain Macro Trends: Where to Place Your Bets,Blockchain Will Be Used By 15% of Big Banks By 2017,Que novas oportunidades poderemos criar com Blockchain? - CIO,3 Big Blockchain Ideas MIT is Working on Right Now - CoinDesk
-5.69002E+18,O futuro das interfaces: Chatbots - Tableless,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Especialistas trazem tendências de UX para 2017 - KingHost,"SINAIS do FUTURO imediato: #1, internet das coisas",Como o Trello foi de 4 a 17 milhões de usuários
-8.90011E+18,Banking Needs a Customer Experience Wake-Up Call,Digital Tool as Strategic Enabler for Banking Transformation,Using behavioral data to improve customer satisfaction,Engineering Digital Banking Solutions Using UX Methodology,Five things to include in your digital transformation playbook,Accenture and Adboe team on customer enegagement
2.76034E+18,"Razorfish, US digital revenues, drag down Publicis",Five things to include in your digital transformation playbook,The new tech talent you need to succeed in digital,Digital Leadership Is Not an Optional Part of Being a CEO,Digital Tool as Strategic Enabler for Banking Transformation,Where is the bank's digital vision? - Chris Skinner's blog
-6.86679E+17,Ibope revela lojas de e-commerce com maior recomendação no Brasil - B!T magazine,O IPO é a saída para a Netshoes?,Netshoes e Zattini anunciam 30 dias de Black Friday,Black Friday salva o ano do e-commerce,Como a Netshoes se preparou para a Black Friday deste ano,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi
2.17175E+18,O céu é o limite na utilização de Golang -,Especialistas trazem tendências de UX para 2017 - KingHost,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,A saga do jovem CEO da Dasa,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017","SulAmérica continua investindo, apesar da crise - Sonho Seguro"
-6.62358E+18,"Spanner, the Google Database That Mastered Time, Is Now Open to Everyone",Introducing Cloud Spanner: a global database service for mission-critical applications,Google's Cloud Machine Learning service is now in public beta,Google Cloud Platform sets a course for new horizons,"Google saves Allo conversations, a win for machine learning but a loss for privacy - Tech2",7 Vital SEO Trends for Google Rankings in 2017 | Digital Current
8.9616E+17,How Mobile Health Apps and Wearables Could Actually Make People Sicker,"Practical advice for analysis of large, complex data sets",Lessons from Becoming a Data-Driven Organization,Your health insurance might score you an Apple Watch,Large CPGs are under attack by startups... and consumers are winning,A smart home is where the bot is
-5.02841E+17,O IPO é a saída para a Netshoes?,Netshoes e Zattini anunciam 30 dias de Black Friday,Como a Netshoes se preparou para a Black Friday deste ano,Black Friday salva o ano do e-commerce,A saga do jovem CEO da Dasa,Ibope revela lojas de e-commerce com maior recomendação no Brasil - B!T magazine
2.27718E+18,How to build cross-platform mobile apps using nothing more than a JSON markup,ConstraintLayout - Part 1,Building interfaces with ConstraintLayout - Google Developers,Improving Drupal 8's API-first: JSON API and OAuth2?,Using Display Suite in Drupal 8: How to Customize Content Pages - WebWash,The Ultimate Solution to Versioning REST APIs: Content Negotiation
-4.0297E+18,Former Google career coach shares a visual trick for figuring out what to do with your life,"Goal Setting: Don't Lose Motivation! "" Mind Tools Blog",Seniority,"Life Coach vs. Therapist, Learn the Difference | Tony Robbins",Write Like You Talk,Why do you Fail at Growth Marketing and How to Solve it
-1.97505E+17,Tom Brady: Business Guru. Who Knew?,Seniority,12 Agile principles,Behind the Scam: What Does It Take to Be a 'Best-Selling Author'? $3 and 5 Minutes. - The Mission,10 principles of business transformation,This 8-Page Website Generated Six-Figures in its First 8 Months - gaps
6.07514E+18,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent","What do you mean by ""Event-Driven""?",Communication patterns in a Microservice world,Building Event-driven Microservices Using CQRS and Serverless,Communication Within an Android App With EventBus,Java 8 Streams : 10 missing features
1.46958E+18,Don't document your code. Code your documentation.,The hardest thing in computer science,What to look for in a code review ,Java 8 Streams - A Deeper Approach About Performance Improvement,An Overly Thorough Guide To Underused Android Libraries,The Java 8 API Design Principles
-8.62705E+18,When to make a Git Commit,What to look for in a code review ,Command-line utilities,Live asynchronously.,12 Agile principles,"Practical advice for analysis of large, complex data sets"
8.72909E+18,"What do you mean by ""Event-Driven""?","Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent",Building Event-driven Microservices Using CQRS and Serverless,Communication patterns in a Microservice world,Communication Within an Android App With EventBus,Microservices - When to React Vs. Orchestrate - Capital One DevExchange
-2.97631E+18,12 Agile principles,Seniority,What Happens When No One and Everyone Owns a Product? - Built to Adapt,10 principles of business transformation,Why do you Fail at Growth Marketing and How to Solve it,The new tech talent you need to succeed in digital
